action = 0;action = 180
0.064;0.936000000000001
0.0572;0.942800000000001
0.056;0.944000000000001
0.062;0.938000000000001
0.0676;0.932400000000001
0.0524;0.947600000000001
0.0556;0.944400000000001
0.0604;0.939600000000001
0.0556;0.944400000000001
0.0572;0.942800000000001
0.0548;0.945200000000001
0.0536;0.946400000000001
0.0568;0.9432
0.0564;0.943600000000001
0.0512;0.948800000000001
0.0568;0.943200000000001
0.0532;0.946800000000001
0.058;0.942000000000001
0.0528;0.947200000000001
0.06;0.940000000000001
0.0552;0.944800000000001
0.06;0.940000000000001
0.0584;0.9416
0.06;0.940000000000001
0.0612;0.938800000000001
0.0508;0.949200000000001
0.0568;0.943200000000001
0.0544;0.945600000000001
0.0564;0.943600000000001
0.0556;0.944400000000001
0.0528;0.9472
0.0552;0.944800000000001
0.0616;0.938400000000001
0.0628;0.937200000000001
0.0588;0.9412
0.062;0.938000000000001
0.0548;0.945200000000001
0.0508;0.949200000000001
0.0552;0.944800000000001
0.0608;0.939200000000001
0.058;0.942000000000001
0.0612;0.938800000000001
0.0552;0.944800000000001
0.0536;0.946400000000001
0.0596;0.940400000000001
0.0624;0.937600000000001
0.0528;0.947200000000001
0.0508;0.949200000000001
0.0588;0.941200000000001
0.0552;0.944800000000001
0.0632;0.936800000000001
0.0544;0.945600000000001
0.064;0.936000000000001
0.0568;0.943200000000001
0.0552;0.944800000000001
0.0616;0.938400000000001
0.056;0.944000000000001
0.0568;0.943200000000001
0.0556;0.944400000000001
0.0608;0.939200000000001
0.062;0.938000000000001
0.0612;0.938800000000001
0.0508;0.949200000000001
0.0568;0.9432
0.0624;0.937600000000001
0.0568;0.943200000000001
0.0604;0.939600000000001
0.0552;0.944800000000001
0.0552;0.944800000000001
0.0568;0.9432
0.0616;0.938400000000001
0.0544;0.945600000000001
0.0592;0.940800000000001
0.0632;0.936800000000001
0.0528;0.947200000000001
0.0572;0.942800000000001
0.058;0.942000000000001
0.0628;0.937200000000001
0.0524;0.947600000000001
0.0616;0.938400000000001
0.058;0.942000000000001
0.056;0.944000000000001
0.0528;0.947200000000001
0.0612;0.938800000000001
0.0496;0.950400000000001
0.062;0.938000000000001
0.0596;0.940400000000001
0.0612;0.938800000000001
0.0568;0.943200000000001
0.0596;0.940400000000001
0.0496;0.950400000000001
0.064;0.936000000000001
0.0552;0.944800000000001
0.0488;0.951200000000001
0.0604;0.939600000000001
0.0532;0.946800000000001
0.0552;0.944800000000001
0.0512;0.948800000000001
0.0528;0.947200000000001
0.0604;0.939600000000001
0.0588;0.941200000000001
0.0584;0.941600000000001
0.0588;0.941200000000001
0.0524;0.947600000000001
0.0592;0.940800000000001
0.0588;0.941200000000001
0.0596;0.940400000000001
0.056;0.944000000000001
0.0592;0.940800000000001
0.0516;0.948400000000001
0.06;0.940000000000001
0.054;0.946000000000001
0.06;0.940000000000001
0.0532;0.946800000000001
0.0644;0.9356
0.056;0.944000000000001
0.0592;0.940800000000001
0.06;0.940000000000001
0.0548;0.945200000000001
0.058;0.942000000000001
0.0492;0.950800000000001
0.06;0.940000000000001
0.052;0.948000000000001
0.0524;0.947600000000001
0.0652;0.934800000000001
0.0544;0.945600000000001
0.0564;0.943600000000001
0.054;0.946000000000001
0.06;0.940000000000001
0.0556;0.944400000000001
0.0576;0.942400000000001
0.0588;0.941200000000001
0.0556;0.944400000000001
0.0572;0.942800000000001
0.0556;0.944400000000001
0.0612;0.938800000000001
0.0592;0.940800000000001
0.0632;0.936800000000001
0.06;0.940000000000001
0.0564;0.943600000000001
0.0632;0.936800000000001
0.06;0.940000000000001
0.0576;0.942400000000001
0.056;0.944000000000001
0.0576;0.942400000000001
0.0652;0.934800000000001
0.0608;0.939200000000001
0.0588;0.9412
0.0568;0.943200000000001
0.0556;0.944400000000001
0.0596;0.940400000000001
0.0576;0.942400000000001
0.0568;0.943200000000001
0.0524;0.947600000000001
0.058;0.942000000000001
0.0592;0.940800000000001
0.0596;0.940400000000001
0.0512;0.948800000000001
0.0596;0.940400000000001
0.0608;0.939200000000001
0.0608;0.939200000000001
0.0608;0.939200000000001
0.0636;0.936400000000001
0.0544;0.9456
0.0592;0.940800000000001
0.056;0.944000000000001
0.0632;0.936800000000001
0.0532;0.946800000000001
0.052;0.948000000000001
0.058;0.942000000000001
0.0572;0.942800000000001
0.0532;0.946800000000001
0.06;0.940000000000001
0.0576;0.942400000000001
0.0584;0.941600000000001
0.0632;0.936800000000001
0.0572;0.942800000000001
0.0576;0.942400000000001
0.0544;0.945600000000001
0.054;0.946000000000001
0.0552;0.944800000000001
0.0584;0.941600000000001
0.0528;0.947200000000001
0.052;0.948000000000001
0.0552;0.9448
0.056;0.944000000000001
0.056;0.944000000000001
0.058;0.942000000000001
0.0536;0.946400000000001
0.0592;0.940800000000001
0.0608;0.9392
0.0572;0.942800000000001
0.0544;0.945600000000001
0.0576;0.942400000000001
0.0564;0.943600000000001
0.0576;0.942400000000001
0.0576;0.942400000000001
0.06;0.940000000000001
0.0568;0.943200000000001
0.0564;0.943600000000001
0.056;0.944000000000001
0.0552;0.944800000000001
0.0596;0.940400000000001
0.0548;0.945200000000001
0.0576;0.942400000000001
0.052;0.948000000000001
0.0548;0.945200000000001
0.0508;0.949200000000001
0.0576;0.942400000000001
0.0552;0.944800000000001
0.0544;0.945600000000001
0.056;0.944000000000001
0.0584;0.9416
0.0584;0.941600000000001
0.0572;0.942800000000001
0.056;0.944000000000001
0.0584;0.941600000000001
0.0612;0.938800000000001
0.0552;0.944800000000001
0.0564;0.943600000000001
0.0544;0.945600000000001
0.062;0.938000000000001
0.06;0.940000000000001
0.0528;0.947200000000001
0.0608;0.939200000000001
0.0556;0.944400000000001
0.0616;0.938400000000001
0.0568;0.943200000000001
0.054;0.946000000000001
0.0544;0.945600000000001
0.0516;0.948400000000001
0.0568;0.943200000000001
0.0576;0.942400000000001
0.056;0.944000000000001
0.0604;0.939600000000001
0.0552;0.944800000000001
0.056;0.944000000000001
0.0548;0.945200000000001
0.0572;0.942800000000001
0.0564;0.943600000000001
0.058;0.942000000000001
0.0544;0.9456
0.0604;0.939600000000001
0.0604;0.939600000000001
0.048;0.952000000000001
0.0544;0.945600000000001
0.052;0.948000000000001
0.0564;0.943600000000001
0.0616;0.938400000000001
0.0524;0.947600000000001
0.058;0.942000000000001
0.0476;0.952400000000001
0.056;0.944000000000001
0.0536;0.946400000000001
0.0572;0.942800000000001
0.0564;0.943600000000001
0.0604;0.939600000000001
0.0564;0.943600000000001
0.0548;0.945200000000001
0.062;0.938000000000001
0.0588;0.941200000000001
0.0548;0.945200000000001
0.0564;0.943600000000001
0.0588;0.941200000000001
0.0628;0.937200000000001
0.0612;0.938800000000001
0.0564;0.943600000000001
0.0612;0.938800000000001
0.0568;0.943200000000001
0.0656;0.934400000000001
0.0604;0.939600000000001
0.0568;0.943200000000001
0.0564;0.943600000000001
0.058;0.942000000000001
0.0564;0.943600000000001
0.0564;0.943600000000001
0.0556;0.944400000000001
0.0564;0.943600000000001
0.0524;0.947600000000001
0.058;0.942000000000001
0.0584;0.941600000000001
0.0524;0.947600000000001
0.0556;0.944400000000001
0.0552;0.944800000000001
0.0556;0.944400000000001
0.056;0.944000000000001
0.056;0.944000000000001
0.0528;0.947200000000001
0.0588;0.941200000000001
0.0596;0.940400000000001
0.0548;0.945200000000001
0.0592;0.940800000000001
0.0588;0.941200000000001
0.05;0.950000000000001
0.0644;0.935600000000001
0.058;0.942000000000001
0.0544;0.945600000000001
0.0576;0.942400000000001
0.0536;0.9464
0.0564;0.943600000000001
0.0584;0.941600000000001
0.056;0.944000000000001
0.06;0.940000000000001
0.0552;0.944800000000001
0.0536;0.946400000000001
0.056;0.944000000000001
0.0564;0.943600000000001
0.0588;0.941200000000001
0.0544;0.945600000000001
0.0624;0.937600000000001
0.0624;0.937600000000001
0.0552;0.9448
0.0584;0.941600000000001
0.0544;0.945600000000001
0.0604;0.939600000000001
0.052;0.948000000000001
0.0584;0.941600000000001
0.0584;0.941600000000001
0.0524;0.947600000000001
0.056;0.944000000000001
0.058;0.942000000000001
0.0564;0.943600000000001
0.0596;0.940400000000001
0.0604;0.9396
0.0588;0.941200000000001
0.0624;0.937600000000001
0.0552;0.944800000000001
0.0572;0.942800000000001
0.0568;0.943200000000001
0.06;0.940000000000001
0.0624;0.937600000000001
0.0688;0.931200000000001
0.0576;0.942400000000001
0.0584;0.941600000000001
0.052;0.948000000000001
0.056;0.944000000000001
0.0568;0.943200000000001
0.0564;0.943600000000001
0.054;0.946000000000001
0.0596;0.940400000000001
0.0552;0.944800000000001
0.0596;0.940400000000001
0.0592;0.940800000000001
0.0524;0.947600000000001
0.0492;0.950800000000001
0.0604;0.939600000000001
0.0516;0.948400000000001
0.0552;0.944800000000001
0.0548;0.945200000000001
0.0536;0.946400000000001
0.0556;0.944400000000001
0.056;0.944000000000001
0.0632;0.936800000000001
0.0596;0.940400000000001
0.0572;0.942800000000001
0.0548;0.945200000000001
0.0528;0.947200000000001
0.0588;0.9412
0.056;0.944000000000001
0.0576;0.942400000000001
0.0532;0.946800000000001
0.0556;0.944400000000001
0.0584;0.941600000000001
0.056;0.944000000000001
0.0556;0.944400000000001
0.054;0.946000000000001
0.0536;0.946400000000001
0.0584;0.941600000000001
0.06;0.940000000000001
0.0596;0.940400000000001
0.0572;0.942800000000001
0.0556;0.944400000000001
0.058;0.942000000000001
0.0528;0.947200000000001
0.0544;0.945600000000001
0.052;0.948000000000001
0.0608;0.9392
0.0608;0.939200000000001
0.0568;0.943200000000001
0.06;0.940000000000001
0.06;0.940000000000001
0.0532;0.946800000000001
0.0568;0.943200000000001
0.0608;0.939200000000001
0.0544;0.945600000000001
0.0544;0.945600000000001
0.0584;0.941600000000001
0.0584;0.941600000000001
0.0584;0.941600000000001
0.0556;0.9444
0.0548;0.945200000000001
0.0604;0.939600000000001
0.0536;0.946400000000001
0.0636;0.936400000000001
0.0548;0.945200000000001
0.0528;0.947200000000001
0.0544;0.945600000000001
0.0544;0.945600000000001
0.052;0.948000000000001
0.0544;0.945600000000001
0.06;0.940000000000001
0.0572;0.942800000000001
0.0624;0.937600000000001
0.0528;0.947200000000001
0.0592;0.940800000000001
0.0536;0.946400000000001
0.0532;0.946800000000001
0.0512;0.948800000000001
0.0604;0.939600000000001
0.0524;0.947600000000001
0.0624;0.937600000000001
0.0584;0.9416
0.0584;0.941600000000001
0.05;0.950000000000001
0.0556;0.944400000000001
0.0568;0.943200000000001
0.0636;0.936400000000001
0.0592;0.940800000000001
0.056;0.944000000000001
0.0636;0.936400000000001
0.0528;0.947200000000001
0.0592;0.940800000000001
0.0548;0.945200000000001
0.058;0.942000000000001
0.058;0.942000000000001
0.0552;0.944800000000001
0.0576;0.942400000000001
0.0572;0.942800000000001
0.0548;0.9452
0.0644;0.935600000000001
0.0552;0.944800000000001
0.0564;0.943600000000001
0.0616;0.938400000000001
0.0644;0.935600000000001
0.0536;0.946400000000001
0.056;0.944000000000001
0.0548;0.945200000000001
0.0564;0.943600000000001
0.0656;0.934400000000001
0.052;0.948000000000001
0.0576;0.942400000000001
0.0584;0.941600000000001
0.0548;0.945200000000001
0.0552;0.944800000000001
0.0568;0.943200000000001
0.0552;0.944800000000001
0.0544;0.945600000000001
0.0552;0.944800000000001
0.06;0.940000000000001
0.0556;0.944400000000001
0.0636;0.936400000000001
0.058;0.942000000000001
0.0584;0.941600000000001
0.0536;0.946400000000001
0.0564;0.943600000000001
0.0604;0.939600000000001
0.0576;0.942400000000001
0.06;0.940000000000001
0.0608;0.939200000000001
0.0544;0.945600000000001
0.0532;0.946800000000001
0.0528;0.947200000000001
0.0572;0.942800000000001
0.0524;0.9476
0.0568;0.943200000000001
0.0572;0.942800000000001
0.0604;0.939600000000001
0.0536;0.946400000000001
0.0572;0.942800000000001
0.052;0.948000000000001
0.0528;0.947200000000001
0.0556;0.944400000000001
0.0588;0.941200000000001
0.0516;0.948400000000001
0.0592;0.940800000000001
0.0544;0.945600000000001
0.056;0.944000000000001
0.0576;0.942400000000001
0.0596;0.940400000000001
0.0516;0.948400000000001
0.0588;0.941200000000001
0.0528;0.947200000000001
0.0616;0.938400000000001
0.0544;0.945600000000001
0.0536;0.946400000000001
0.0624;0.937600000000001
0.0568;0.943200000000001
0.0588;0.941200000000001
0.0516;0.948400000000001
0.0532;0.946800000000001
0.0628;0.937200000000001
0.0568;0.9432
0.0544;0.945600000000001
0.0584;0.941600000000001
0.0572;0.942800000000001
0.0556;0.944400000000001
0.0548;0.945200000000001
0.052;0.948000000000001
0.0536;0.946400000000001
0.0536;0.946400000000001
0.0588;0.941200000000001
0.054;0.946000000000001
0.0596;0.940400000000001
0.0532;0.946800000000001
0.058;0.942000000000001
0.0608;0.939200000000001
0.0564;0.943600000000001
0.0616;0.938400000000001
0.0552;0.9448
0.0548;0.945200000000001
0.0608;0.939200000000001
0.0572;0.942800000000001
0.0528;0.947200000000001
0.06;0.940000000000001
0.0548;0.945200000000001
0.0632;0.936800000000001
0.0524;0.947600000000001
0.0584;0.941600000000001
0.058;0.942000000000001
0.06;0.940000000000001
0.0524;0.947600000000001
0.0556;0.944400000000001
0.06;0.940000000000001
0.054;0.946000000000001
0.0588;0.941200000000001
0.0544;0.945600000000001
0.058;0.942000000000001
0.0596;0.940400000000001
0.058;0.942000000000001
0.0552;0.944800000000001
0.0548;0.9452
0.0568;0.943200000000001
0.0572;0.942800000000001
0.0512;0.948800000000001
0.056;0.944000000000001
0.0548;0.945200000000001
0.0564;0.943600000000001
0.0532;0.946800000000001
0.0528;0.947200000000001
0.054;0.946000000000001
0.0548;0.945200000000001
0.0548;0.945200000000001
0.0528;0.947200000000001
0.062;0.938000000000001
0.0564;0.943600000000001
0.0544;0.945600000000001
0.0584;0.941600000000001
0.0544;0.945600000000001
0.054;0.946000000000001
0.0624;0.9376
0.0576;0.942400000000001
0.0612;0.938800000000001
0.0572;0.942800000000001
0.0552;0.944800000000001
0.0572;0.942800000000001
0.0564;0.9436
0.0632;0.936800000000001
0.0552;0.944800000000001
0.0572;0.942800000000001
0.0564;0.943600000000001
0.0588;0.9412
0.0564;0.943600000000001
0.0624;0.937600000000001
0.0528;0.947200000000001
0.06;0.940000000000001
0.058;0.942000000000001
0.056;0.944000000000001
0.0564;0.943600000000001
0.0524;0.947600000000001
0.06;0.940000000000001
0.0532;0.946800000000001
0.0584;0.941600000000001
0.0644;0.935600000000001
0.058;0.942000000000001
0.0612;0.938800000000001
0.0532;0.946800000000001
0.0548;0.945200000000001
0.0532;0.946800000000001
0.056;0.944000000000001
0.0548;0.945200000000001
0.0568;0.9432
0.0596;0.940400000000001
0.0552;0.944800000000001
0.056;0.944000000000001
0.0548;0.945200000000001
0.0652;0.934800000000001
0.0616;0.938400000000001
0.0544;0.945600000000001
0.0596;0.940400000000001
0.0592;0.940800000000001
0.06;0.940000000000001
0.06;0.940000000000001
0.0564;0.943600000000001
0.0616;0.9384
0.0592;0.940800000000001
0.0576;0.942400000000001
0.0628;0.937200000000001
0.0552;0.944800000000001
0.0592;0.940800000000001
0.0592;0.940800000000001
0.054;0.946000000000001
0.0556;0.9444
0.0548;0.945200000000001
0.0572;0.942800000000001
0.0508;0.949200000000001
0.052;0.948000000000001
0.0608;0.9392
0.058;0.942000000000001
0.0536;0.946400000000001
0.0572;0.942800000000001
0.0608;0.939200000000001
0.0552;0.944800000000001
0.0588;0.941200000000001
0.0584;0.941600000000001
0.05;0.950000000000001
0.0532;0.946800000000001
0.058;0.942000000000001
0.0584;0.941600000000001
0.06;0.940000000000001
0.0536;0.946400000000001
0.0616;0.938400000000001
0.0552;0.944800000000001
0.0592;0.940800000000001
0.0536;0.946400000000001
0.0544;0.945600000000001
0.0588;0.941200000000001
0.056;0.944000000000001
0.0552;0.944800000000001
0.056;0.944000000000001
0.0548;0.9452
0.064;0.936000000000001
0.0568;0.943200000000001
0.0628;0.937200000000001
0.0564;0.943600000000001
0.0564;0.943600000000001
0.0536;0.946400000000001
0.0576;0.942400000000001
0.0488;0.9512
0.0528;0.947200000000001
0.0524;0.947600000000001
0.0556;0.944400000000001
0.0568;0.943200000000001
0.0584;0.941600000000001
0.054;0.946000000000001
0.0564;0.943600000000001
0.0564;0.943600000000001
0.0516;0.948400000000001
0.0576;0.942400000000001
0.0576;0.942400000000001
0.0588;0.941200000000001
0.0536;0.946400000000001
0.0532;0.946800000000001
0.0568;0.9432
0.0628;0.937200000000001
0.0524;0.947600000000001
0.054;0.946000000000001
0.0528;0.947200000000001
0.0512;0.948800000000001
0.05;0.950000000000001
0.0552;0.944800000000001
0.0596;0.940400000000001
0.0588;0.941200000000001
0.0592;0.940800000000001
0.0564;0.943600000000001
0.0576;0.942400000000001
0.058;0.942000000000001
0.0572;0.942800000000001
0.062;0.938000000000001
0.0596;0.940400000000001
0.0576;0.942400000000001
0.0532;0.946800000000001
0.0556;0.944400000000001
0.054;0.946000000000001
0.0588;0.941200000000001
0.0564;0.943600000000001
0.0552;0.944800000000001
0.0588;0.941200000000001
0.0592;0.940800000000001
0.0516;0.948400000000001
0.0504;0.949600000000001
0.054;0.946000000000001
